paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
1917,Observed,none,Resistance,Demography parameter,Population,Modeling and simulation; Field observation,NZ,NZ,"S42.417842, E173.637277",0,Coastal,Animalia,Unmanipulated_Climatic,Pulse,4748,The introduction states they investigated population resilience of intertidal limpets using a heat budget model and that they used an extremely hot day as an exemplar thermal event. The methods describe hindcasts of limpet body temperatures from 2009 to 2022 and then spatially explicit modeling for 1 February 2018 to estimate survival by comparing predicted body temperatures to thermal tolerance distributions. The results and discussion repeatedly interpret resilience as survival during the extreme heat event including statements that smoothing topography decreased modeled survival and that microhabitats and behavior increased estimated survival. Because resilience is quantified as estimated survival under the heat event rather than recovery dynamics it matches resistance as the ability to deviate less in mortality under disturbance. The target variable used to quantify resilience is survival which is a demographic parameter and is applied to limpet populations. The study uses modeling and simulation for heat budget hindcasts and uses field observation via long term limpet density data and robolimpet temperature measurements. The first author affiliation is University of Canterbury in New Zealand. The field sites are on the Kaikoura coastline in New Zealand and Figure 1 provides site coordinates and the Kaikoura aerodrome station coordinate. The disturbance is an unmanipulated extreme heat event described as record breaking air temperature during the midday low tide on 1 February 2018 which is climatic and treated as a discrete event. Observation duration is from 1 August 2009 to 31 August 2022 for the hindcast time series used to identify the extreme day.
1544,Inferred,risk assessment framework = risk factors + exposure + vulnerability + resilience,Inferred,NA,Landscape,Modeling and simulation,CN,CN,NA,NA,Grassland,NA,NA,NA,NA,The abstract states the study establishes a multidimensional WLR risk assessment framework integrating risk exposure vulnerability and resilience. The methods state they used the PLUS model and scenario data to predict land use socioeconomic conditions water resources and vegetation indices and then used a WLR risk assessment index model and random forest to analyse drivers. Resilience is not quantified as recovery dynamics of an observed system state after a disturbance but is operationalised as five indicators including water retention capacity ecological landscape recovery index lake and reservoir storage capacity effectiveness and controllability of water resources and vegetation resilience. The WLRRI equation shows resilience is a factor index R combined with other indices rather than a direct recovery metric. The study area is the Yangtze and Yellow River Source Region on the Qinghai-Tibet Plateau in China and the affiliations listed are in Beijing Zhengzhou and Nanjing China. The study area description says alpine grasslands dominate the vegetation cover at about 80 percent which supports the habitat type selection. Because the resilience measure is indicator based within a risk index and not a direct observed recovery response the measurement type is inferred and disturbance fields are not applicable under the instructions.
1270,Observed,none,Recovery rate,Composition,Community,Field experiment,ES,ES,"N39.40, W4.05",0,Wetland,Zooplankton,Manipulated_Chemical,Press,790,The study used a multiple before–after control–impact design in artificially constructed ponds and sampled zooplankton and water quality repeatedly across three hydroperiods. Resilience was evaluated from observed community recovery trajectories described as recurring deviations from and approaches to reference conditions in NMDS ordination space and from time profiles before and after contamination. The Discussion states that community resilience can be assessed by the rate at which community composition returned to a characteristic background pattern of variation and the NMDS loops were used to show approaches to reference conditions. The disturbance was an experimental contamination with the fire retardant Fire Trol 934 applied to ponds at the end of August 2003 and described as a protracted press disturbance. The disturbance is therefore manipulated and chemical and treated as press in the paper. The main resilience target is zooplankton community composition tracked by NMDS and supported by species abundance data. The work was conducted at Quintos de Mora Range Station in Toledo Central Spain and the first author affiliation is in Toledo Spain. The monitoring spanned from March 2003 to May 2005 which is 790 days.
737,Observed,none,Recovery degree,['Biomass'],Population,['Field experiment'],AU,AU,"S18.5833, E146.3333",0,Marine.Neritic,Chromista,"['Manipulated_Structural', 'Manipulated_Biotic']",Pulse,335,The study objective was to investigate the resilience of Sargassum beds to physical disturbance and it simulated physical removal of macroalgal biomass from Sargassum beds and monitored recovery for 11 months. Resilience was quantified using observed Sargassum density height and biomass measured repeatedly from immediately prior to and immediately after manipulations and then at 2 month intervals to 11 months post clearance. The key resilience result is stated as Sargassum biomass recovered rapidly in trimmed plots and was indistinguishable from adjacent natural patches after 5 months and in removed plots biomass recovered to 50% of control biomass after 11 months. This is a recovery degree comparison because it reports biomass as a proportion of control after a defined recovery period. The approach is a field experiment because plots on the mid reef flat were manipulated and monitored and herbivore access was manipulated with exclusion cages on the reef crest. The first author affiliation is James Cook University Townsville Qld Australia. The field site is Orpheus Island Australia with coordinates given as 18 degrees 35 minutes S and 146 degrees 20 minutes E. The habitat is coral reef reef flat and reef crest which are shallow nearshore marine habitats. The focal organism is Sargassum spp which is a brown macroalga. Disturbance includes the experimental trimming and removal of Sargassum thalli and holdfasts and the herbivore exposure treatment that reduced holdfast numbers. The physical removal is treated as a discrete clearance event and recovery was tracked afterward which matches a pulse disturbance. The observation duration for the clearance recovery spans from May 2015 to April 2016 which is 11 months or 335 days using 30 days per month.
1488,Observed,resilience = resistance + engineering resilience + state transition + nonequilibrium,Other,Composition,Community,Field observation; Modeling and simulation,IN,"['CA', 'US']",NA,NA,Grassland,Plantae,Unmanipulated_Climatic; Unmanipulated_Biotic; Unmanipulated_Biological resource use; Unmanipulated_Geophysical,NA,NA,The study analyzed long term records of plant species abundance and calculated Bray Curtis dissimilarity of species composition through time as net ecological displacement. It fit linear and nonlinear models to time series of dissimilarity to classify each plot into stability abrupt nonlinear shift reversible change or gradual linear shift. These four trajectories were stated to represent different aspects of ecological resilience and were linked to resilience concepts in Table 1. The target variable used for quantifying resilience was species composition change expressed as Bray Curtis dissimilarity or Sorensen dissimilarity. The approach used field observation because the data were long term vegetation monitoring records from permanent quadrats or transects and it also used modeling and simulation because it tested accuracy with simulated trajectories and used statistical models for classification. The first author affiliation was Indian Institute of Science Bangalore India. Field data came from sites across North America including Alberta Canada and multiple USA sites and Mt St Helens Washington. Disturbances discussed as affecting sites included major droughts prolonged droughts livestock grazing cheatgrass invasion and the Mt St Helens volcano eruption. The text did not provide coordinates and did not specify a single disturbance window or start stop timing for the resilience quantification so disturbance pattern and observation duration could not be determined.
1416,Observed,vulnerability + resistance + recovery,Recovery degree,Ecosystem function,Ecosystem,Field observation,CN,CN,"N45.0, E125.0",0,Multi,Plantae,Unmanipulated_Climatic; Unmanipulated_Landuse and infrastructure development,Pulse,7300,The study quantifies vegetation resistance and recovery using Solar-Induced Chlorophyll Fluorescence which is described as a satellite based proxy for vegetation productivity and is used to characterize vegetation drought. Resistance and recovery are computed from SIF values with Yn defined as baseline SIF during non drought years Ye as SIF during drought years and Ye+2 as SIF two years after a drought. Drought events and degradation states were identified based on their natural occurrence and statistical thresholds within the study period which indicates unmanipulated disturbances. The disturbance is drought characterized by SPEI and land quality degradation characterized by LQI. Recovery is quantified as the difference between SIF during drought years and SIF two years after a drought which corresponds to recovery degree. The framework is presented as a joint assessment of vulnerability resistance and recovery of vegetation. The approach uses multi source remote sensing data and meteorological reanalysis which is field observation. The study area is Northeast China spanning Liaoning Jilin Heilongjiang and the eastern part of Inner Mongolia. The first author affiliation is Xi an University of Technology in China. The observation period is from 2001 to 2020 and the recovery window uses two years after drought so the overall observation duration is 20 years. Vegetation types include forest crop and grassland so the habitat type is multi. The resilience related metrics are for vegetation and the subject is plants.
1642,Observed,resistance + resilience,Recovery degree,['Ecosystem function'],Ecosystem,Field observation,FR,Global,Global,NA,Forest,Plantae,Unmanipulated_Climatic,Pulse,9490,The study developed a pantropical time series of monthly radar satellite observations from 1992 to 2018 and analyzed drought responses using those observations which is direct observation of system trajectories. It explicitly defines resistance as the ability to maintain predrought condition when drought occurs and resilience as the ability to return to predrought condition after the drought event which presents resistance and resilience in parallel. Resilience was calculated as (Ypost minus Ypre) divided by Ypre where Ypre is predrought radar signal and Ypost is postdrought radar signal which quantifies recovery degree relative to predrought condition after a fixed postdrought window. The target variable used in the resilience formula is radar backscatter signal representing upper canopy condition and interpreted as reflecting canopy moisture and structure and linked to biomass and productivity so it is an ecosystem function proxy. The analysis is based on satellite observations rather than manipulative experiments or simulations so the approach is field observation. The first author affiliation includes Laboratoire Evolution et Diversite Biologique in Toulouse France so the institution country is France. The study examines intact tropical rainforests globally across the Americas Africa and Asia so the field country and location are global. The habitat is intact tropical rainforests which is forest. The disturbance is drought identified by MCWD and described as drought events which are climatic and unmanipulated. Droughts are treated as discrete events with resistance and resilience evaluated 2 years before and 2 years after each drought event so the disturbance pattern is pulse. The observation duration spans from 1992 to 2018 which is 26 years or 9490 days using 365 days per year.
1327,Observed,resistance + recovery,Recovery degree,Cover,Ecosystem,Field observation,US,US,"N36.0, W121.0",6.0,Marine.Neritic,Chromista,Unmanipulated_Climatic,Pulse,14235,The study used a 39-year time series of satellite observations of kelp surface canopy from 1984 to 2022 and analysed kelp canopy coverage inside and outside MPAs. It explicitly assessed kelp resilience to marine heatwaves by analysing resistance and recovery of kelp canopy coverage to severe marine heatwaves between 2014 and 2016. Resistance and recovery were defined as relative kelp coverage during and after the MHWs compared to a pre-heatwave baseline. Recovery was quantified as proportional change in mean annual maximum kelp coverage in 2017 to 2022 relative to the 1984 to 2013 baseline and compared between MPAs and paired reference sites. The target variable used in these resilience metrics was kelp canopy coverage derived from Landsat. The approach was remote sensing and the paper states it did not involve any fieldwork. The first author affiliation is University of California Los Angeles in the United States. The MPAs and kelp data are along the coast of California including the Channel Islands in the United States and the reference search window was centered on each MPA. The disturbance was the 2014 to 2016 marine heatwaves treated as a discrete event window with post-event recovery period. Observation duration spans from 1984 to 2022.
1584,Observed,none,Latitude,Composition,Landscape,Modeling and simulation,NL,NA,NA,NA,NA,NA,Model_Structural,Pulse,12.5,The study introduces and analyzes a generalized reaction diffusion model and states that most results are based on mathematical and numerical analysis of Eq. 3 and that models were solved in MATLAB and PyOpenCL which indicates modeling and simulation. Resilience is treated through model behavior near tipping points and critical thresholds as the paper proposes an indicator framework to signal proximity to ecological tipping points and shows spinodal and binodal regions and tipping points where the system shifts between patchy and uniform states. This matches latitude because resilience is linked to a critical threshold and tipping point beyond which the patchy state is lost and abrupt shifts and hysteresis occur. The target variable used in the resilience indicator framework is the spatial patch size distribution and patch cover and local densities and the methods quantify patch sizes and patch size distributions from the simulated u field which is a spatial composition pattern. Disturbance is represented in the model as a local disturbance that reduces patch size and can push it below a critical size threshold leading to patch loss which is a modeled structural perturbation. The disturbance is treated as a discrete local disturbance event after which the patch may still disappear even when the disturbance has passed which corresponds to a pulse. The observation duration follows the model implementation where dimensionless time t ran from 0 to 2500 with timestep 0.005 giving a total simulated duration of 12.5 time units.
430,Observed,none,Recovery rate,Diversity,Community,Modeling and simulation,ES,ES,"N42.45, E2.95",0,Wetland,Animalia,Model_Fire,Pulse,100,The study developed a metacommunity lottery model and simulated wildfire scenarios by setting to zero the community abundance of a randomly selected proportion of ponds within a burned area. Resilience was quantified from the system response after the simulated disturbance using return rate and diversity recovery metrics. The return rate was defined as the inverse of the number of coalescent iterations required to reach burned ponds and described as the temporal rate of community recovery and the speed at which the system recovers. Diversity recovery was defined from species richness in burned ponds after one and after one hundred recolonization iterations. Because resilience was directly computed from post disturbance recolonization dynamics in the model it matches observed measurement under the provided definition. The target variable used in the resilience metrics was species richness described as average number of species in burned water bodies at T1 and T100. Species richness is a diversity variable and it was used at the local community level of water bodies. The disturbance was wildfire and the simulations were explicitly described as wildfire scenarios and simulated fire size and intensity. The disturbance was treated as a discrete event followed by recolonization iterations which matches a pulse framing. The first author affiliation listed was University of Girona in Girona Spain. The study site was the Albera region on the NE Iberian Peninsula and the wildfire information was from the Catalan Government indicating Spain as the field country. The habitat was a network of water bodies and temporary ponds which fits wetland. The taxa described were pond macroinvertebrates including Gastropoda and Odonata which are animals. The recolonization process was run for a total of one hundred iterations which provides the observation window length used for resilience metrics.
701,Observed,resistance + resilience,Recovery degree,Ecosystem function,Ecosystem,Modeling and simulation,US,NA,NA,NA,NA,Virtual,Model_Structural,Pulse,100,The study uses in silico trait based simulations and applies an ecosystem stress test where a stress is applied whereby a species is lost and post extinction ecosystem function is measured and then biomass compensation is modeled. Ecosystem vulnerability is quantified as the number of species needed to maintain functioning above a defined threshold of initial function which is a direct measure of the system response to imposed species loss. Resilience is discussed in parallel with resistance in the statement that the framework integrates the effect of resistance and resilience on ecosystem function in natural systems. The target variable used in the stress test is total ecosystem function Ta and the proportion of initial ecosystem function remaining. The biological level is ecosystem because the quantified variable is an aggregate ecosystem function irrespective of species identity. The disturbance is model imposed species loss and extinction scenarios which is a structural manipulation in a model. The disturbance is treated as discrete steps where at each time step a species is first lost which matches a pulse framing. The observation duration is 100 time steps because S equals 100 species and the stress test proceeds until after all species are extinct.
672,Observed,resilience = recovery time,Recovery time,Interaction,Community,Field observation,BR,BR,"S19.296944, W43.591111",0,Grassland,Animalia,Unmanipulated_Fire,Pulse,760,The study defines resilience as the time required for an ecological system to return to a steady state following a perturbation and it assumes unburned plots reflect a stable state for ant plant interactions. It quantifies resilience by observing that network metrics in burned plots took up to half a year to return to similar levels from unburned plots and it also states that differences were no longer observed four months post fire. The target variables used for this recovery are interaction network metrics namely interactions frequency per plot and interactions Shannon diversity per plot. These metrics are derived from observed ant plant associations monitored quarterly in 35 plots for one year before an unmanaged fire and for another year after fire. The disturbance is an unmanaged fire event that started in September 2014 and persisted for two months and it is treated as a discrete event with post fire recovery monitoring. The approach is field observation because the study monitored plots in seven campo rupestre sites and recorded interactions in the field. The field location is Morro da Pedreira Environmental Protection Area southeastern Brazil with coordinates 19 17 49 S 43 35 28 W. The habitat is described as a tropical megadiverse mountaintop grassland ecosystem campo rupestre. The focal organisms are ants which are Animalia and resilience is quantified at the community interaction network level.
557,Observed,resilience = resist + recover,Recovery degree,Ecosystem function; Biomass; Abundance,Ecosystem,Modeling and simulation,GF,GF,"N5.16, W52.65",0,Forest,Plantae,Model_Structural,Pulse,438000,The paper defines resilience as the forests ability to resist and recover from disturbances. The study uses an individual based model and runs a simulation experiment with a disturbance module where trees are randomly picked and removed until a targeted basal area loss threshold is reached. The disturbance is applied at a given iteration and then the forest is allowed to recover freely for a further 600 years which treats disturbance as a discrete event. Recovery is quantified from simulated trajectories of ecosystem properties by defining Rx(t) as the ratio of disturbed to control values and then computing the Euclidean distance to perfect recovery Req = 1 and integrating this distance over time with the inverse area used as the resilience index IR. This uses the systems own simulated state variable dynamics after an imposed disturbance so the measurement is observed within a model. The resilience index is based on cumulative deviation from the undisturbed baseline which corresponds to recovery degree rather than a single recovery time or rate. The variables used to compute IR include above ground biomass and stem numbers for structure and GPP NPP and respiration for functioning which map to biomass abundance and ecosystem function. The model parameterization and validation and trait data are from old growth forest plots in French Guiana and the first author affiliation lists Kourou French Guiana. No coordinates are provided so Kourou is used as the location reference. The simulated timeline is 600 years pre disturbance plus 600 years post disturbance which is 1200 years or 438000 days.
821,Observed,stability = resistance + resilience,Recovery rate,Ecosystem function; Composition,Community,Field experiment,BE,BE,"N51.55, E2.93",0,Marine.Neritic,Chromista,Manipulated_Chemical,Pulse,49,The study defines functional resistance as reduced changes in biomass production between control and stressed communities after 28 d of atrazine exposure and defines functional resilience as the proportional change in deviation in biomass production between day 28 and day 49. It defines compositional resistance as Bray Curtis dissimilarity of species densities between control and stressed communities at day 28 and defines compositional resilience as the change in Bray Curtis dissimilarity between day 28 and day 49. These definitions quantify resilience from observed changes in biomass production and species densities measured in microcosms at day 28 and day 49. The framework is presented as stability being composed of resistance and resilience because the introduction contrasts functional resistance with functional resilience and the methods operationalize both as components of stability. The resilience quantification corresponds to recovery rate because it is based on the change in deviation between two time points after stress alleviation rather than time to recovery. The target variables used to quantify resilience are biomass production and community composition via Bray Curtis dissimilarity. The organisms are marine diatoms Bacillariophyceae which are phytoplankton and the paper uses diatom strains isolated from a sample near the Thornton bank in the Southern bight of the North Sea. Atrazine exposure is a manipulated chemical stressor applied for four weeks followed by transfer to atrazine free medium for three weeks which is treated as a pulse disturbance with a defined recovery interval. The observation window for resilience spans from the start to day 49 because the experiment compares outcomes after 28 and 49 days. The first author affiliation is Ghent University in Belgium. The field sampling location is near the Thornton bank in Belgian North Sea waters and no coordinate range is provided beyond a single site.
1194,Observed,none,Recovery rate,Abundance,Population,Field observation; Modeling and simulation,CN,CN,"N29.60, E118.92",0,Wetland,Animalia,Unmanipulated_Biotic; Model_Biotic,Press,29200,The study uses 80-year fishery data from Lake Qiandao and analyzes temporal dynamics including breakpoints in local fish catch and early warning signals. It states that early warning signals are statistical metrics such as increase in autocorrelation and variance that have been used to quantify temporal resilience. It reports that resilience of local fish populations decreased before breakpoints and was signaled by increasing standard deviation and AR(1) and that composite resilience indicators SD plus AR1 were used. Autocorrelation based indicators are treated as recovery rate measures under the provided definitions. The target variable used for resilience indicators is local fish catch which the paper treats as local fish population abundance and collapse. The work combines long-term field monitoring with a theoretical competition model implemented in STELLA to simulate population dynamics under alien fish input scenarios. The first author affiliation is in Wuhan China at the Chinese Academy of Sciences. The field site is Lake Qiandao in Zhejiang Province China with coordinates given as 29.22 to 29.50 N and 118.36 to 119.14 E and the average coordinate is reported. The system is a freshwater reservoir so the dominant IUCN habitat category is Wetland. The disturbance linked to observed resilience dynamics is continuous human stocking and associated alien carp pressure described as continuously disturbed by humans via input of silver carp and bighead carp and the model also varies alien fish input as a disturbance scenario. The disturbance is treated as ongoing pressure rather than a discrete event. The observation window for the long-term time series spans 1936 to 2016 which is 80 years or 29200 days using 365 days per year.
1610,Observed,resilience = return to a pre-disturbed condition + maintain its essential structure and function,Recovery degree,Composition,Landscape,Modeling and simulation,US,US,"N44.10, W121.60",0,Forest,NA,"['Model_Climatic', 'Model_Fire', 'Model_Biotic', 'Model_Biological resource use']",Press,32850,The study used a linked modeling approach combining the MC1 Dynamic Global Vegetation Model with state-and-transition models and states that it was used to examine forest resilience under different climate change and management scenarios. Resilience is explicitly defined as the capacity of the system to return to a pre-disturbed condition and still maintain its essential structure and function. Resilience was quantified using probability of exceedance to assess the likelihood that future vegetation types and structure under climate change will be similar in area to current vegetation types and structure with thresholds defined as current area and 90 percent and 75 percent of current area. The target variables used in this quantification were areas of vegetation types and forest structures including dry mixed conifer and moist mixed conifer and dry large open and moist large dense which are composition and structure categories. The study area is located in central Oregon east of the Cascade Mountain crest and is shown as a landscape scale analysis of a 1 023 808 ha area. The approach is modeling and simulation with 30 Monte Carlo simulations per scenario run for 90 years using annual time steps. Disturbances included modeled climate change scenarios and modeled wildfire frequency and severity and insect and disease transitions and management actions including thinning prescribed fire planting salvage harvest. The fire suppression scenario and climate change scenarios are maintained across the simulation period and fire probabilities are scaled annually based on MC1 trends indicating a press type treatment of the disturbance drivers. The first author affiliation is Washington State Department of Natural Resources in the United States. The field country is the United States because the study area is in central Oregon USA. The observation duration is 90 years which equals 32850 days.
1354,Inferred,none,Inferred,['Socio-eco parameter'],Landscape,"['Modeling and simulation', 'Field observation']",US,US,"N32.5, W112.0",0,Desert,NA,NA,NA,NA,The introduction states that they cannot know which portions are resilient without waiting years or decades and chronicling recovery and that they aimed to estimate and predict resilience by quantifying ecological and social aspects and modeling them across the study area. The methods describe a simple additive overlay model that sums ecological indicators and manager Likert scale responses to create composite indices of ecological resilience social resilience and total resilience. The ecological resilience layer is built from indicators such as topographic diversity geophysical diversity vegetation diversity water availability habitat connectivity species richness and human modification rather than observed recovery after fire. The social resilience layer is based on manager reported likelihood to meet objectives and change practices plus survey responses about preparedness and past ability to change. Figures 2 3 and 4 show composite indices from 0 to 1 for ecological social and total resilience rather than time series recovery trajectories. Resilience is defined in the abstract as ability to remain in or return to state but the study operationalizes it as predicted likelihood of retaining characteristics and meeting management objectives. No explicit equation framework including resilience is defined beyond narrative definitions so the framework is none. The first author affiliation is Northern Arizona University in Flagstaff Arizona and Conservation Science Partners in California which are in the United States. The study area is the EPA Level III Sonoran Desert Ecoregion of Arizona USA so the field country is the United States. No coordinates are provided so the location is approximated as the central Sonoran Desert in Arizona and the range is set to 0 because only a single average point is reported. The habitat is the Sonoran Desert and is described as a desert ecosystem. Because the level is landscape and resilience is a social ecological composite the taxon is not applicable. Disturbance is fire but because measurement is inferred the disturbance fields are NA and observation duration is NA.
1097,Observed,stability = resilience,Recovery rate,Interaction,Community,Modeling and simulation,US,NA,NA,NA,NA,Virtual,Model_Structural,Pulse,NA,The study uses numerical simulations of a dynamic model of mutualistic communities with empirically informed parameter ranges. It states that stability is examined using community resilience defined as increases in return rates to the equilibrium following a perturbation and evaluated by the absolute value of the dominant eigenvalue of the Jacobian matrix at equilibrium. This is a direct quantification of system response to a perturbation within a model so the measurement is observed under the provided definition. The quantification corresponds to recovery rate because return rates and dominant eigenvalue based measures are treated as recovery rate. The target variable type is interaction because resilience is computed from the Jacobian of the interaction network and depends on interaction strengths and network structure rather than a single species state variable. The level is community because the resilience metric is community resilience of the whole mutualistic community. The approach is modeling and simulation because the analyses are simulations and eigenvalue calculations. The first author affiliation is Rice University in the United States. No field sampling location is used for resilience quantification because the work is theoretical and only parameter ranges are informed by empirical estimates. The disturbance is a model perturbation to the equilibrium so it is model structural. The disturbance pattern is pulse because it is described as a perturbation followed by return to equilibrium rather than a sustained driver. Observation duration is not reported because resilience is computed from eigenvalues rather than a time window.
279,Observed,resilience + resistance,Resistance,Ecosystem function,Ecosystem,Field observation,CN,CN,"N33.0, E88.0",0,Grassland,Plantae,Unmanipulated_Climatic,Press,5840,The study states that it assesses drought resistance Rd of ecosystems in the Tibetan Plateau and analyzes ecosystem resistance in terms of change in WUE in drought years. It defines an indicator of ecosystem resilience to drought as the ratio of WUE in the driest year to the mean annual WUE and labels this ratio Rd as drought resistance. WUE is calculated from annual ANPP and ET raster data at the pixel level for 2000 to 2015 and the driest year is selected per pixel using SPEI which uses temperature and precipitation. Because resilience is quantified from observed time series derived from remote sensing and station based gridded climate data across 16 years it is Observed. The paper discusses ecosystem resilience and ecosystem resistance together and operationalizes the analysis as resistance to drought rather than a recovery framework. The target variable used in the resilience indicator is WUE which the paper defines as carbon uptake per unit water loss linking carbon and water cycling which is an ecosystem function. The focal system is Tibetan Plateau grassland ecosystem so the level is Ecosystem and the habitat is Grassland. The disturbance is drought described with SPEI and hydroclimatic disturbances so it is an unmanipulated climatic disturbance. The analysis treats drought as occurring within the 2000 to 2015 window without an imposed recovery interval and uses the driest year relative to the multi year mean so the disturbance is treated as press within the observation period. The first author affiliation includes Zhejiang A and F University in Hangzhou China so the institution country is China. The study region is the Tibetan Plateau in China and Fig 1 shows the geographical extent of the Tibetan Plateau so the field country is China and the location is represented by an approximate plateau center coordinate. The observation duration spans from 2000 to 2015 which is 16 years or 5840 days.
250,Observed,resilience = structure + composition + function,Recovery degree,"['Density', 'Biomass', 'Cover', 'Composition']",Ecosystem,Field observation,CN,CN,"N51.618, E123.001",0,Forest,Plantae,Unmanipulated_Fire,Pulse,4380,The introduction defines resilience as capacity to respond and recover from fire disturbance and later states we defined boreal forest resilience as the capacity of a post-fire stand to recover its structure composition and function to pre-fire conditions. The methods state we used post-fire tree recruitment density the aboveground biomass the understory shrub cover and the herb cover as indicators of forest resilience and that we used post-fire regeneration performance as a metric of resilience to represent the ability of boreal forest to bounce back after fire disturbance. These are field measured state variables and include time since fire classes of 8 years and 18 years after stand-replacing fires in 2010 and 2000 so resilience is based on observed post-disturbance recovery. The disturbance is wildfire described as stand-replacing fire and burn severity classes derived from dNBR and field burn assessment so the disturbance is unmanipulated fire and treated as discrete past events which matches a pulse framing. Resilience is quantified by comparing post-fire indicators across burn severity time since fire and topographic position rather than estimating a recovery rate or time to return so it aligns with recovery degree relative to pre-fire conditions as stated in the definition. Target variables used in the GLM and comparisons include recruitment density aboveground biomass shrub cover herb cover and ratios of broad-leaf to needle-leaf trees and shrub to herb cover which are density biomass cover and composition. The study area coordinates are given as 51.17 to 51.56 N and 122.42 to 123.18 E in the Huzhong National Natural Reserve and the average is reported. The first author affiliation is Institute of Applied Ecology Chinese Academy of Sciences in Shenyang China. The habitat is larch dominated boreal forest and the measured subjects are trees shrubs and herbs which are plants.
1177,Observed,resilience = elasticity + amplitude + hysteresis + malleability + damping,Recovery rate,Composition,Community,Field experiment,FR,FR,N43.61 E3.88,0,Shrubland,Plantae,Manipulated_Fire,Pulse,4745,The introduction states that resilience is defined as recovery following disturbance and it discusses four components elasticity amplitude hysteresis and malleability and it adds damping and it treats inertia as a separate property. The methods state that plots were burned at 2 yr 3 yr or 6 yr intervals either in spring or fall with a control and that plots were sampled every spring beginning in 1969 before the initial burn and annually through 1981 producing 13 yr of data. The study quantifies components of resilience using trajectories or vectors of sites through ordination space and it uses detrended correspondence analysis and it uses the vectors defined by the first two ordination axes to quantify the components of resilience. Elasticity is quantified as the rate of recovery in ordination axis units on a year to year basis using vector lengths toward the origin. The target variable used for the main resilience analysis is point contacts by stratum for the 30 most common species which the results state consistently showed directional movement that could feasibly be used to quantify components of resilience. This variable represents community composition and structure in ordination space rather than a single species metric. The disturbance is experimental fire treatments so it is manipulated fire and it is treated as discrete burns followed by recovery vectors so it is pulse. The field site is Puech du Juge 10 km north of Montpellier in southern France and the first author affiliation listed is in Montpellier France. The habitat is Quercus coccifera garrigue which is a Mediterranean shrub dominated community. The observation duration from 1969 to 1981 is 13 years which is 4745 days using 365 days per year.
1724,Observed,none,Other,Demography parameter,Population,Field experiment,US,US,"N42.4833, W76.4500",0,Other,Animalia,"['Manipulated_Structural', 'Manipulated_Biotic']",Pulse,7,The study defines stress resilience as the ability to continue breeding efforts despite challenges and states that the measure of resilience was nest abandonment during incubation. Nest abandonment was directly observed after experimental manipulations that temporarily reduced flight efficiency using feather restraint and increased perceived predation risk using a mink mount. Because resilience is quantified from the system response to imposed challenges it is an observed measurement. No equation or explicit component framework including resilience is provided beyond the definition so the framework is none. The quantification is not recovery time recovery rate recovery degree resistance latitude or invariability because it is a binary outcome of abandonment probability so it is other. The target variable is nest abandonment which is a reproductive outcome so it is a demography parameter and it is measured across females in the population so the level is population. The work is a field experiment conducted at two field sites in Ithaca New York. The first author affiliation is Cornell University in the United States and the field sites are in the United States with coordinates given as about 42 degrees 29 minutes north and 76 degrees 27 minutes west converted to N42.4833 W76.4500. The feather restraint manipulation is a structural disturbance and the predator mount exposure is a biotic disturbance and both are manipulated. The treatments were applied for 5 days or 5 to 6 days and then removed so the disturbance is treated as a pulse and the observation window for disturbance response spans about 7 days from incubation day 6 or 7 to recapture on day 12 or 13.
2090,Observed,none,Latitude,Cover,Ecosystem,Modeling and simulation,DE,Global,Global,NA,Forest,Plantae,"['Model_Landuse and infrastructure development', 'Model_Climatic']",Press,55185,"The study uses Earth System Model data and states it is “Combining Earth System Model data with a robust detection and attribution framework” and it “leverage[s] data from four state-of-the-art Earth System Models” which makes the resilience-related assessment based on modeled system trajectories. Resilience is defined in Table 1 as “The ability of an ecosystem (e.g., a forest) to recover from any type of disturbance” but the analysis operationalizes resilience loss via thresholds and abrupt nonlinear decline rather than measuring recovery. The paper identifies “a global warming threshold of 2.3 °C beyond which forest decline accelerates nonlinearly” and discusses “critical threshold” and “tipping point” risk which matches a latitude style quantification based on a limit beyond which dynamics change. The target variable used throughout detection and classification is “tree cover fraction” and forest decline is “reductions in tree cover” so the target variable type is cover. Basin-wide forest decline is computed “by summing the local forest decline across the Amazon basin” indicating an ecosystem-scale target. The approach is modeling and simulation because all core analyses are performed on CMIP6 ESM outputs and methods fit models to “time series of tree cover fraction” from ESMs. The first author affiliation is “Ludwig-Maximilians-Universität, Munich 80333, Germany” so the institution country is DE. The study area is the Amazon basin but the data source for resilience quantification is CMIP6 via ESGF and not collected in a single country and the paper also uses global warming levels so field country and location are coded as Global. The dominant habitat is the “Amazon rainforest ecosystem” so forest. The focal biota is forest trees represented by tree cover so Plantae. The drivers treated as disturbances are “land-use change (primarily through deforestation)” and “anthropogenic climate change” and these are applied as scenario forcings in models so Model_Landuse and infrastructure development and Model_Climatic. The disturbances are treated as ongoing forcings across 1950 to 2100 without a defined recovery interval so press. The observation window spans 1950 to 2100 which is 151 years or 55185 days."
